,Scenario,id,Choice,submitdate,startlanguage,startdate,Gender,Age,MaritalStatus,Occupation,Occupation.other.,Education,Householdsize,IncomeLevel,CityCountry,Nationality,DriversLicense,Carownership,ModeOfTransport.SQ001.,ModeOfTransport.SQ002.,ModeOfTransport.SQ003.,ParkingCosts.SQ001.,CongestionCosts.SQ001.,LowIncLikert.SQ001.,AffordableTrLikert.SQ001.,Resources,interviewtime,Time_Group1,Time_Group2,Time_Group3,Time_Group4,DailyTravelCost.Alt1,DelayOfTravel.Alt1,PeopleBenefiting.Alt1,CongestionReduction.Alt1,DailyTravelCost.Alt2,DelayOfTravel.Alt2,PeopleBenefiting.Alt2,CongestionReduction.Alt2,DailyTravelCost.Alt3,DelayOfTravel.Alt3,PeopleBenefiting.Alt3,CongestionReduction.Alt3
3051,S53,0675464_85,Alt3,1/29/2019 16:58,en,1/29/2019 16:52,Female,25-29 years,Single,Employed - full-employed,NA,University degree (Fachhochschul-/Universitätsabschluss),2,"50,000-60000 €","Rosenheim, Germany",German,Yes,no,Public Transport,Car,Car,3,2,4,3,Based on some measure of need,343.73,63.73,20.85,222.03,37.12,3,0.2,0.15,0,0,0.2,0,0.3,0,0,0,0
3052,S53,0675464_18,Alt2,1/28/2019 10:38,en,1/28/2019 10:29,Female,18-24 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),1,"0-5,000 €","Munich, Germany","German, Swedish",Yes,no,Public Transport,Public Transport,Public Transport,3,2,3,4,Based on some measure of need,565.22,172.79,26.64,282.94,82.85,3,0.2,0.15,0,0,0.2,0,0.3,0,0,0,0
3053,S53,0675464_83,Alt2,1/29/2019 13:58,en,1/29/2019 13:50,Male,40-49 years,Married,Employed - full-employed,NA,Graduate degree (MSc / PhD / etc.),4,60000-70000 €,"Freising, Germany",German,Yes,no,Public Transport,Car,Bike,2,2,4,5,Based on some measure of need,515.34,112.2,114.41,203.35,85.38,3,0.2,0.15,0,0,0.2,0,0.3,0,0,0,0
3054,S53,0675464_42,Alt1,1/28/2019 13:41,en,1/28/2019 13:39,Male,25-29 years,Single,student (university),NA,Not graduated,1,"5,000-10,000 €",,,No,no,Public Transport,Public Transport,Public Transport,1,2,5,5,Equally per capita,161.14,43.79,39.54,38.14,39.67,3,0.2,0.15,0,0,0.2,0,0.3,0,0,0,0
3055,S53,0675464_55,Alt3,1/28/2019 16:42,en,1/28/2019 16:32,Female,18-24 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),1,"0-5,000 €","Munich, Germany",German,Yes,no,Public Transport,Walking,Public Transport,2,2,2,2,Based on some measure of need,589.34,81.97,32.9,347.41,127.06,3,0.2,0.15,0,0,0.2,0,0.3,0,0,0,0
3056,S53,0675464_49,Alt1,1/28/2019 14:50,en,1/28/2019 14:40,Male,25-29 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),1,I prefer not to answer,"Munich, Germany ",Bangladeshi ,No,no,Public Transport,Public Transport,Walking,4,5,1,5,Based on some measure of need,639.64,226.09,44.17,231.86,137.52,3,0.2,0.15,0,0,0.2,0,0.3,0,0,0,0
3057,S53,0675464_12,Alt2,1/28/2019 9:34,en,1/28/2019 9:22,Male,25-29 years,Single,Employed - full-employed,NA,Graduate degree (MSc / PhD / etc.),2,"50,000-60000 €","Ingolstadt, Germany",mexican,Yes,"yes, a privately owned/leased car",Car,Car,Car,5,2,2,1,Equally per capita,690.41,63.84,19.29,542.33,64.95,3,0.2,0.15,0,0,0.2,0,0.3,0,0,0,0
3058,S53,0675464_9,Alt2,1/28/2019 9:17,en,1/28/2019 9:11,Female,18-24 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),1,"0-5,000 €",Kassel ,Indian ,No,no,Public Transport,Walking,Public Transport,4,2,4,2,,371.52,37.56,23.53,257.53,52.9,3,0.2,0.15,0,0,0.2,0,0.3,0,0,0,0
3059,S53,0675464_7,Alt2,1/28/2019 8:37,en,1/28/2019 8:16,Male,25-29 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),1,"10,000-20,000 €","Munich, Germany ",Egyptian ,No,no,Public Transport,Public Transport,Public Transport,5,3,2,5,Equally per capita,1242.9,529.11,38.35,565.83,109.61,3,0.2,0.15,0,0,0.2,0,0.3,0,0,0,0
3060,S53,0675464_50,Alt2,1/28/2019 15:00,en,1/28/2019 14:53,Female,25-29 years,Single,Employed - full-employed,NA,University degree (Fachhochschul-/Universitätsabschluss),1,"50,000-60000 €","Munich (Fürstenried West), Germany",German/Czech,Yes,no,Public Transport,Walking,Public Transport,2,3,4,1,Based on some measure of need,445.13,97.25,50.48,242.68,54.72,3,0.2,0.15,0,0,0.2,0,0.3,0,0,0,0
3061,S53,0675464_14,Alt2,1/28/2019 9:32,en,1/28/2019 9:25,Female,18-24 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),2,"0-5,000 €","Munich, Germany",Indian,No,no,Public Transport,Public Transport,Public Transport,2,5,5,5,Equally per capita,406.73,153.75,20.2,171.26,61.52,3,0.2,0.15,0,0,0.2,0,0.3,0,0,0,0
3062,S53,0675464_4,Alt2,1/28/2019 8:04,en,1/28/2019 7:57,Male,25-29 years,Single,Employed - full-employed,NA,Graduate degree (MSc / PhD / etc.),2,"40,000-50,000 €","Ingolstadt, Germany",Indian,Yes,"yes, a privately owned/leased car",Car,Car,Car,5,1,4,2,Equally per capita,457.2,55.87,20.01,327.94,53.38,3,0.2,0.15,0,0,0.2,0,0.3,0,0,0,0
3063,S53,0675464_91,Alt2,1/30/2019 8:34,en,1/30/2019 8:27,Female,25-29 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),1,"5,000-10,000 €","Munich, Germany",German,Yes,"yes, a privately owned/leased car",Public Transport,Public Transport,Public Transport,3,4,3,1,Based on some measure of need,427.8,100.11,25.41,239.34,62.94,3,0.2,0.15,0,0,0.2,0,0.3,0,0,0,0
3064,S53,0675464_32,Alt2,1/28/2019 13:16,en,1/28/2019 13:09,Male,18-24 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),4,"5,000-10,000 €","Coimbatore, India",Indian,Yes,no,Public Transport,Car,Car,2,4,3,4,,383.01,119.44,20.94,181.11,61.52,3,0.2,0.15,0,0,0.2,0,0.3,0,0,0,0
3065,S53,0675464_35,Alt3,1/28/2019 13:15,en,1/28/2019 13:11,Female,18-24 years,Single,student (university),NA,"High school graduated (Fachhochschulreife, Abitur, EOS 12. Klasse bzw. Berufsausbildung mit Abitur)",4,"5,000-10,000 €","Augsburg, Germany",German,Yes,"yes, a privately owned/leased car",Bike,Car,Bike,4,3,1,2,Equally per capita,257.4,59.02,20.99,136.02,41.37,3,0.2,0.15,0,0,0.2,0,0.3,0,0,0,0
3066,S53,0675464_77,Alt3,1/28/2019 23:54,en,1/28/2019 23:49,Male,30-39 years,Married,Employed - full-employed,NA,University degree (Fachhochschul-/Universitätsabschluss),4,"20,000-30,000 €","Munich ,Germany",Bangladeshi,Yes,"yes, a privately owned/leased car",Public Transport,Public Transport,Public Transport,5,5,5,1,Equally per capita,323.38,101,27.32,140.64,54.42,3,0.2,0.15,0,0,0.2,0,0.3,0,0,0,0
3067,S53,0675464_51,Alt2,1/28/2019 15:02,en,1/28/2019 14:57,Male,25-29 years,Married,student (university),NA,Graduate degree (MSc / PhD / etc.),1,"0-5,000 €","Munich, Germany",Bangladeshi,No,no,Public Transport,Public Transport,Public Transport,1,3,5,3,Based on some measure of need,266.93,43.84,16.01,145.16,61.92,3,0.2,0.15,0,0,0.2,0,0.3,0,0,0,0
3068,S53,0675464_92,Alt2,1/30/2019 9:32,en,1/30/2019 9:21,Male,25-29 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),1,"0-5,000 €","Munich, Germany",Indian,Yes,"yes, a privately owned/leased car",Public Transport,Public Transport,Public Transport,4,2,3,5,Based on some measure of need,667.54,81.97,234.14,281.55,69.88,3,0.2,0.15,0,0,0.2,0,0.3,0,0,0,0
3069,S53,0675464_24,Alt2,1/28/2019 11:52,en,1/28/2019 11:46,Female,25-29 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),>4,"5,000-10,000 €","Munich, Germany",German,Yes,no,Public Transport,Public Transport,Public Transport,2,2,4,4,Based on some measure of need,384.22,110.21,34.81,165.07,74.13,3,0.2,0.15,0,0,0.2,0,0.3,0,0,0,0
3070,S53,0675464_56,Alt3,1/28/2019 17:57,en,1/28/2019 17:48,Female,18-24 years,Single,student (university),NA,"High school graduated (Fachhochschulreife, Abitur, EOS 12. Klasse bzw. Berufsausbildung mit Abitur)",2,"0-5,000 €","Munich, Germany",German,Yes,no,Bike,Public Transport,Public Transport,2,1,4,3,,506.05,106.87,47.82,267.49,83.87,3,0.2,0.15,0,0,0.2,0,0.3,0,0,0,0
3071,S53,0675464_39,Alt2,1/28/2019 13:30,en,1/28/2019 13:25,Female,18-24 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),1,"0-5,000 €","Munich, Germany ",Indian ,Yes,no,Public Transport,Public Transport,Public Transport,2,2,3,4,Based on some measure of need,201.04,63.76,17.99,77.54,41.75,3,0.2,0.15,0,0,0.2,0,0.3,0,0,0,0
3072,S53,0675464_69,Alt3,1/28/2019 20:38,en,1/28/2019 20:34,Male,25-29 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),1,"5,000-10,000 €",Munich,Bangladesh,No,no,Public Transport,Public Transport,Bike,3,3,3,3,Based on some measure of need,260.2,91.65,23.53,100.37,44.65,3,0.2,0.15,0,0,0.2,0,0.3,0,0,0,0
3073,S53,0675464_74,Alt2,1/28/2019 21:56,en,1/28/2019 21:53,Male,25-29 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),1,"0-5,000 €","Paderborn, Germany",Bangladeshi,No,no,Public Transport,Public Transport,Public Transport,3,3,5,3,Equally per capita,207.39,96.96,31.73,38.31,40.39,3,0.2,0.15,0,0,0.2,0,0.3,0,0,0,0
3074,S53,0675464_58,Alt2,1/28/2019 19:50,en,1/28/2019 19:47,Male,18-24 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),1,"0-5,000 €","Munich, Germany ",Indian,Yes,no,Public Transport,Public Transport,Public Transport,3,3,4,4,Based on some measure of need,199.73,39.89,17.22,110.47,32.15,3,0.2,0.15,0,0,0.2,0,0.3,0,0,0,0
3075,S53,0675464_45,Alt2,1/28/2019 14:14,en,1/28/2019 14:07,Female,18-24 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),2,"5,000-10,000 €",Munich / Germany ,German ,Yes,no,Public Transport,Bike,Public Transport,3,2,3,1,Based on some measure of need,439.87,98.38,35.07,225.75,80.67,3,0.2,0.15,0,0,0.2,0,0.3,0,0,0,0
3076,S53,0675464_64,Alt1,1/28/2019 20:25,en,1/28/2019 20:19,Female,18-24 years,Single,student (university),NA,Not graduated,>4,I prefer not to answer,"
Khulna,Bangladesh
 ",Bangladeshi ,No,no,Public Transport,Public Transport,Walking,5,5,5,5,Based on some measure of need,381.4,116.5,38.66,139.5,86.74,3,0.2,0.15,0,0,0.2,0,0.3,0,0,0,0
3077,S53,0675464_20,Alt2,1/28/2019 11:36,en,1/28/2019 10:34,Male,18-24 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),1,"5,000-10,000 €","Munich, Germany",Indian ,No,no,Public Transport,Public Transport,Public Transport,5,3,4,3,Based on some measure of need,292.94,60.11,44.73,138.12,49.98,3,0.2,0.15,0,0,0.2,0,0.3,0,0,0,0
3078,S53,0675464_36,Alt2,1/28/2019 13:19,en,1/28/2019 13:13,Male,25-29 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),2,"0-5,000 €","Munich, Germany",German,Yes,"yes, a privately owned/leased car",Public Transport,Car,Public Transport,2,1,2,3,Equally per capita,336.99,49.02,27.11,216.3,44.56,3,0.2,0.15,0,0,0.2,0,0.3,0,0,0,0
3079,S53,0675464_41,Alt3,1/28/2019 13:41,en,1/28/2019 13:35,Male,25-29 years,I prefer not to answer,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),1,"0-5,000 €","munich, germany",german,Yes,no,Bike,Walking,Bike,1,1,4,3,Equally per capita,398.79,89.08,27.58,223.94,58.19,3,0.2,0.15,0,0,0.2,0,0.3,0,0,0,0
3080,S53,0675464_44,Alt2,1/28/2019 14:11,en,1/28/2019 13:59,Male,30-39 years,Married,Employed - full-employed,NA,Graduate degree (MSc / PhD / etc.),4,>70000 €,Munich,German,Yes,"yes, a privately owned/leased car",Car,Car,Car,2,1,1,4,Based on some measure of need,710.5,39.55,23.87,581.52,65.56,3,0.2,0.15,0,0,0.2,0,0.3,0,0,0,0
3081,S53,0675464_23,Alt2,1/28/2019 12:09,en,1/28/2019 11:30,Male,25-29 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),3,"20,000-30,000 €","Munich, Germany",German,Yes,no,Bike,Bike,Public Transport,1,1,2,2,Equally per capita,2315.64,77.39,29.56,2142.49,66.2,3,0.2,0.15,0,0,0.2,0,0.3,0,0,0,0
3082,S53,0675464_98,Alt3,2/8/2019 10:00,en,2/8/2019 9:56,Male,30-39 years,I prefer not to answer,Employed - full-employed,NA,Graduate degree (MSc / PhD / etc.),3,60000-70000 €,"Ingolstadt, Germany",German,Yes,"yes, a privately owned/leased car",Car,Car,Public Transport,4,4,4,2,Based on some measure of need,267.39,65.6,18.09,104.71,78.99,3,0.2,0.15,0,0,0.2,0,0.3,0,0,0,0
3083,S53,0675464_16,Alt2,1/28/2019 10:33,en,1/28/2019 10:22,Female,25-29 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),2,"0-5,000 €",Munich ,German,Yes,no,Bike,Public Transport,Bike,3,3,4,2,Based on some measure of need,687.02,79.72,60.9,386.45,159.95,3,0.2,0.15,0,0,0.2,0,0.3,0,0,0,0
3084,S53,0675464_27,Alt1,1/28/2019 12:26,en,1/28/2019 12:22,Female,18-24 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),1,"5,000-10,000 €",Munich,German ,Yes,no,Public Transport,Walking,Walking,1,1,1,2,Equally per capita,287.3,63.41,32.19,130.22,61.48,3,0.2,0.15,0,0,0.2,0,0.3,0,0,0,0
3085,S53,0675464_66,Alt3,1/28/2019 20:26,en,1/28/2019 20:24,Female,25-29 years,Divorced / Widowed,unemployed,NA,University degree (Fachhochschul-/Universitätsabschluss),4,"0-5,000 €","Berlin,Germany",Turkish,No,no,Public Transport,Bike,Walking,2,4,3,2,,133.12,83,16.47,22.12,11.53,3,0.2,0.15,0,0,0.2,0,0.3,0,0,0,0
3086,S54,0675464_10,Alt1,1/28/2019 9:30,en,1/28/2019 9:22,Male,25-29 years,Single,Employed - full-employed,NA,Graduate degree (MSc / PhD / etc.),1,"40,000-50,000 €","Ingolstadt, Germany ",Indian,No,no,Public Transport,Public Transport,Public Transport,2,1,5,4,,500.85,83.48,34.46,305.23,77.68,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3087,S54,0675464_42,Alt2,1/28/2019 13:41,en,1/28/2019 13:39,Male,25-29 years,Single,student (university),NA,Not graduated,1,"5,000-10,000 €",,,No,no,Public Transport,Public Transport,Public Transport,1,2,5,5,Equally per capita,161.14,43.79,39.54,38.14,39.67,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3088,S54,0675464_16,Alt1,1/28/2019 10:33,en,1/28/2019 10:22,Female,25-29 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),2,"0-5,000 €",Munich ,German,Yes,no,Bike,Public Transport,Bike,3,3,4,2,Based on some measure of need,687.02,79.72,60.9,386.45,159.95,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3089,S54,0675464_18,Alt1,1/28/2019 10:38,en,1/28/2019 10:29,Female,18-24 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),1,"0-5,000 €","Munich, Germany","German, Swedish",Yes,no,Public Transport,Public Transport,Public Transport,3,2,3,4,Based on some measure of need,565.22,172.79,26.64,282.94,82.85,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3090,S54,0675464_47,Alt1,1/28/2019 14:30,en,1/28/2019 14:21,Female,18-24 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),3,"5,000-10,000 €","Munich, Germany ",german,Yes,"yes, a privately owned/leased car",Public Transport,Public Transport,Public Transport,4,1,2,5,Based on some measure of need,522.88,98.33,24.32,306.23,94,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3091,S54,0675464_83,Alt1,1/29/2019 13:58,en,1/29/2019 13:50,Male,40-49 years,Married,Employed - full-employed,NA,Graduate degree (MSc / PhD / etc.),4,60000-70000 €,"Freising, Germany",German,Yes,no,Public Transport,Car,Bike,2,2,4,5,Based on some measure of need,515.34,112.2,114.41,203.35,85.38,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3092,S54,0675464_61,Alt1,1/28/2019 20:25,en,1/28/2019 20:15,Male,25-29 years,Single,Employed - half-employed,NA,University degree (Fachhochschul-/Universitätsabschluss),>4,"0-5,000 €","Sylhet, Bangladesh ",Muslim,Yes,"yes, a privately owned/leased car",Public Transport,Car,Car,1,1,5,3,Based on some measure of need,614.1,115.62,60.57,367.12,70.79,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3093,S54,0675464_30,Alt2,1/28/2019 12:53,en,1/28/2019 12:47,Male,40-49 years,Married,Employed - full-employed,NA,University degree (Fachhochschul-/Universitätsabschluss),>4,>70000 €,"Munich, Germany",German,Yes,no,Bike,Walking,Carsharing,2,2,4,3,Based on some measure of need,315.62,87.72,25.14,160.14,42.62,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3094,S54,0675464_12,Alt1,1/28/2019 9:34,en,1/28/2019 9:22,Male,25-29 years,Single,Employed - full-employed,NA,Graduate degree (MSc / PhD / etc.),2,"50,000-60000 €","Ingolstadt, Germany",mexican,Yes,"yes, a privately owned/leased car",Car,Car,Car,5,2,2,1,Equally per capita,690.41,63.84,19.29,542.33,64.95,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3095,S54,0675464_17,Alt2,1/28/2019 10:30,en,1/28/2019 10:22,Male,18-24 years,Single,student (university),NA,"High school graduated (Fachhochschulreife, Abitur, EOS 12. Klasse bzw. Berufsausbildung mit Abitur)",>4,"0-5,000 €","Munich, Germany",German,Yes,no,Public Transport,Public Transport,Public Transport,5,2,2,1,Equally per capita,493.02,56.1,51.94,310.38,74.6,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3096,S54,0675464_7,Alt1,1/28/2019 8:37,en,1/28/2019 8:16,Male,25-29 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),1,"10,000-20,000 €","Munich, Germany ",Egyptian ,No,no,Public Transport,Public Transport,Public Transport,5,3,2,5,Equally per capita,1242.9,529.11,38.35,565.83,109.61,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3097,S54,0675464_14,Alt2,1/28/2019 9:32,en,1/28/2019 9:25,Female,18-24 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),2,"0-5,000 €","Munich, Germany",Indian,No,no,Public Transport,Public Transport,Public Transport,2,5,5,5,Equally per capita,406.73,153.75,20.2,171.26,61.52,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3098,S54,0675464_43,Alt2,1/28/2019 14:04,en,1/28/2019 13:59,Female,18-24 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),4,"0-5,000 €",munuch，Germany,Chinese,Yes,no,Public Transport,Bike,Public Transport,5,4,3,4,Based on some measure of need,326.46,98.34,32.58,141.09,54.45,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3099,S54,0675464_34,Alt3,1/28/2019 13:22,en,1/28/2019 13:09,Male,25-29 years,Single,Employed - full-employed,NA,Graduate degree (MSc / PhD / etc.),1,I prefer not to answer,"Munich, Germany",Kosovar,Yes,no,Public Transport,Public Transport,Public Transport,4,1,3,5,Based on some measure of need,757.32,252.13,41.87,393.08,70.24,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3100,S54,0675464_62,Alt3,1/28/2019 20:20,en,1/28/2019 20:17,Female,25-29 years,Married,student (university),NA,"High school graduated (Fachhochschulreife, Abitur, EOS 12. Klasse bzw. Berufsausbildung mit Abitur)",>4,"0-5,000 €",Munich,Bangladeschi,No,no,Public Transport,Public Transport,Public Transport,1,2,4,5,,181,104.22,28.21,33.75,14.82,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3101,S54,0675464_85,Alt2,1/29/2019 16:58,en,1/29/2019 16:52,Female,25-29 years,Single,Employed - full-employed,NA,University degree (Fachhochschul-/Universitätsabschluss),2,"50,000-60000 €","Rosenheim, Germany",German,Yes,no,Public Transport,Car,Car,3,2,4,3,Based on some measure of need,343.73,63.73,20.85,222.03,37.12,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3102,S54,0675464_64,Alt1,1/28/2019 20:25,en,1/28/2019 20:19,Female,18-24 years,Single,student (university),NA,Not graduated,>4,I prefer not to answer,"
Khulna,Bangladesh
 ",Bangladeshi ,No,no,Public Transport,Public Transport,Walking,5,5,5,5,Based on some measure of need,381.4,116.5,38.66,139.5,86.74,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3103,S54,0675464_32,Alt2,1/28/2019 13:16,en,1/28/2019 13:09,Male,18-24 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),4,"5,000-10,000 €","Coimbatore, India",Indian,Yes,no,Public Transport,Car,Car,2,4,3,4,,383.01,119.44,20.94,181.11,61.52,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3104,S54,0675464_13,Alt2,1/28/2019 9:32,en,1/28/2019 9:23,Female,25-29 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),>4,60000-70000 €,"Munich, Germany",German,Yes,no,Public Transport,Bike,Public Transport,4,1,2,5,,521.16,97.19,52.31,266.63,105.03,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3105,S54,0675464_77,Alt1,1/28/2019 23:54,en,1/28/2019 23:49,Male,30-39 years,Married,Employed - full-employed,NA,University degree (Fachhochschul-/Universitätsabschluss),4,"20,000-30,000 €","Munich ,Germany",Bangladeshi,Yes,"yes, a privately owned/leased car",Public Transport,Public Transport,Public Transport,5,5,5,1,Equally per capita,323.38,101,27.32,140.64,54.42,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3106,S54,0675464_44,Alt1,1/28/2019 14:11,en,1/28/2019 13:59,Male,30-39 years,Married,Employed - full-employed,NA,Graduate degree (MSc / PhD / etc.),4,>70000 €,Munich,German,Yes,"yes, a privately owned/leased car",Car,Car,Car,2,1,1,4,Based on some measure of need,710.5,39.55,23.87,581.52,65.56,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3107,S54,0675464_27,Alt1,1/28/2019 12:26,en,1/28/2019 12:22,Female,18-24 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),1,"5,000-10,000 €",Munich,German ,Yes,no,Public Transport,Walking,Walking,1,1,1,2,Equally per capita,287.3,63.41,32.19,130.22,61.48,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3108,S54,0675464_45,Alt1,1/28/2019 14:14,en,1/28/2019 14:07,Female,18-24 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),2,"5,000-10,000 €",Munich / Germany ,German ,Yes,no,Public Transport,Bike,Public Transport,3,2,3,1,Based on some measure of need,439.87,98.38,35.07,225.75,80.67,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3109,S54,0675464_55,Alt1,1/28/2019 16:42,en,1/28/2019 16:32,Female,18-24 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),1,"0-5,000 €","Munich, Germany",German,Yes,no,Public Transport,Walking,Public Transport,2,2,2,2,Based on some measure of need,589.34,81.97,32.9,347.41,127.06,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3110,S54,0675464_74,Alt1,1/28/2019 21:56,en,1/28/2019 21:53,Male,25-29 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),1,"0-5,000 €","Paderborn, Germany",Bangladeshi,No,no,Public Transport,Public Transport,Public Transport,3,3,5,3,Equally per capita,207.39,96.96,31.73,38.31,40.39,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3111,S54,0675464_28,Alt1,1/28/2019 12:28,en,1/28/2019 12:24,Male,25-29 years,Single,student (university),NA,Not graduated,1,I prefer not to answer,"Munich, Germany",Indian,No,no,Public Transport,Public Transport,Public Transport,3,1,5,1,Equally per capita,221.36,46.11,20.41,111.19,43.65,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3112,S54,0675464_3,Alt1,1/28/2019 7:53,en,1/28/2019 7:39,Male,18-24 years,Single,student (university),NA,Graduated after secondary school (Volks-oder Hauptschule),4,>70000 €,"Chennai, India",Indian,Yes,"yes, a privately owned/leased car",Car,Bike,Car,3,2,2,3,Based on some measure of need,853.53,127.6,54.24,590.26,81.43,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3113,S54,0675464_88,Alt2,1/29/2019 18:02,en,1/29/2019 17:51,Male,30-39 years,Married,Employed - full-employed,NA,University degree (Fachhochschul-/Universitätsabschluss),2,"40,000-50,000 €",,,Yes,"yes, a privately owned/leased car",Car,Public Transport,Carsharing,2,3,3,5,Based on some measure of need,674.38,82.81,44.9,392.41,154.26,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3114,S54,0675464_54,Alt1,1/28/2019 16:17,en,1/28/2019 16:12,Female,18-24 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),4,"0-5,000 €",Munich,German,Yes,"yes, a privately owned/leased car",Bike,Bike,Bike,3,3,4,2,Equally per capita,289.14,29.72,36.32,178.62,44.48,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3115,S54,0675464_6,Alt1,1/28/2019 8:22,en,1/28/2019 8:07,Male,30-39 years,Married,Employed - full-employed,NA,Graduate degree (MSc / PhD / etc.),2,"30,000-40,000 €",,Austria,Yes,"yes, a privately owned/leased car",Public Transport,Bike,Car,3,1,1,5,Based on some measure of need,896.28,99.45,34.64,659.56,102.63,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3116,S54,0675464_46,Alt1,1/28/2019 14:17,en,1/28/2019 14:08,Male,25-29 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),1,"0-5,000 €","Munich, Germany",Indian,No,no,Public Transport,Public Transport,Public Transport,5,5,3,5,Equally per capita,538.38,47.32,41.32,394.59,55.15,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3117,S54,0675464_93,Alt2,1/30/2019 13:48,en,1/30/2019 13:40,Male,30-39 years,Single,Employed - full-employed,NA,Graduate degree (MSc / PhD / etc.),2,>70000 €,"Ingolstadt, Germany",German,Yes,"yes, a privately owned/leased car",Car,Car,Public Transport,2,1,3,3,Based on some measure of need,504.66,64.99,31.16,283.58,124.93,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
